ID ЛК,НомерЛД,Иностранец,Курс,finans,status,Уровень образования,Форма образования
10272,1620417,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10274,1650417,False,2,Бюджет,Отчислен,Магистратура,Очная форма
10275,1680417,False,2,Бюджет,Отчислен,Магистратура,Очная форма
10276,1690417,False,2,Бюджет,Закончил,Магистратура,Очная форма
10277,1700417,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10279,1720417,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10283,1760417,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10284,1780417,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10285,1790417,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10286,1800417,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10287,1820417,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10294,2350317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10295,2360317,False,2,Бюджет,Закончил,Магистратура,Очная форма
10301,2420317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10303,2440317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10305,2470317,False,2,Бюджет,Отчислен,Магистратура,Очная форма
10306,2480317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10309,2510317,False,2,Бюджет,Закончил,Магистратура,Очная форма
10316,2610317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10317,2630317,False,2,Контракт,Закончил,Магистратура,Очная форма
10322,2690317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10323,2700317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10328,2770317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10330,2800317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10332,2820317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10338,2890317,False,2,Бюджет,Отчислен,Магистратура,Очная форма
10342,2930317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10343,2940317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10344,2950317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10345,2970317,False,2,Бюджет,Отчислен,Магистратура,Очная форма
10346,2990317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10350,3040317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10351,3050317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10353,3090317,False,2,Бюджет,Закончил,Магистратура,Очная форма
10354,3110317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10356,3160317,False,2,Бюджет,Отчислен,Магистратура,Очная форма
10360,3240317,False,2,Бюджет,Отчислен,Магистратура,Очная форма
10365,750517,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10369,810517,False,2,Бюджет,Закончил,Магистратура,Очная форма
10372,850517,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10374,880517,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10381,960517,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10382,970517,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10390,1050517,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10393,1090517,False,2,Бюджет,Закончил,Магистратура,Очная форма
10394,1100517,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10397,1130517,False,1,Бюджет,Академический,Магистратура,Очная форма
10400,1170517,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10401,1550217,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10402,1180517,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10407,1230517,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10408,1240517,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10409,1250517,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10410,1270517,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10413,1310517,False,4,Бюджет,Академический,Бакалавриат,Очная форма
10414,1330517,False,2,Бюджет,Закончил,Магистратура,Очная форма
10415,1340517,False,1,Бюджет,Отчислен,Магистратура,Очная форма
10419,1380517,False,2,Бюджет,Закончил,Магистратура,Очная форма
10421,1420517,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10422,1440517,False,2,Бюджет,Закончил,Магистратура,Очная форма
10425,1480517,False,2,Бюджет,Закончил,Магистратура,Очная форма
10427,1500517,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10428,1510517,False,2,Бюджет,Закончил,Магистратура,Очная форма
10431,1570517,False,2,Бюджет,Отчислен,Магистратура,Очная форма
10435,1610517,False,2,Бюджет,Закончил,Магистратура,Очная форма
10436,1620517,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10438,1640517,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10440,1680517,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10443,1750517,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10444,1770517,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10445,1790517,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10448,1820517,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10450,1870517,False,2,Бюджет,Академический,Магистратура,Очная форма
10452,1900517,False,2,Бюджет,Закончил,Магистратура,Очная форма
10454,1920517,False,2,Бюджет,Отчислен,Магистратура,Очная форма
10455,1930517,False,2,Бюджет,Отчислен,Магистратура,Очная форма
10459,1460117,False,2,Бюджет,Закончил,Магистратура,Очная форма
10460,1470117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10462,1500117,False,2,Бюджет,Отчислен,Магистратура,Очная форма
10463,1510117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10464,1530117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10479,1750117,False,1,Бюджет,Отчислен,Магистратура,Очная форма
10481,1780117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10483,1800117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10484,1810117,False,2,Бюджет,Отчислен,Магистратура,Очная форма
10486,1830117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10489,1860117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10490,1870117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10491,1890117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10498,1970117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10500,1990117,False,2,Бюджет,Закончил,Магистратура,Очная форма
10501,2000117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10506,2060117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10510,2100117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10512,2120117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10513,2130117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10514,2150117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10515,690417,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10517,2170117,False,2,Бюджет,Закончил,Магистратура,Очная форма
10526,2270117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10533,2390117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10539,3390317,False,2,Бюджет,Отчислен,Магистратура,Очная форма
10543,3440317,False,2,Бюджет,Закончил,Магистратура,Очная форма
10545,3460317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10550,3510317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10552,3530317,False,2,Бюджет,Закончил,Магистратура,Очная форма
10554,3540317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10555,3550317,False,2,Бюджет,Закончил,Магистратура,Очная форма
10564,3650317,False,2,Бюджет,Закончил,Магистратура,Очная форма
10583,3910317,False,3,Бюджет,Отчислен,Бакалавриат,Очная форма
10584,3920317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10587,3950317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10588,3970317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10591,4010317,False,2,Бюджет,Закончил,Магистратура,Очная форма
10592,4020317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10594,4060317,False,2,Бюджет,Закончил,Магистратура,Очная форма
10609,4260317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10623,4460317,False,2,Бюджет,Закончил,Магистратура,Очная форма
10625,4490317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10627,4510317,False,2,Бюджет,Закончил,Магистратура,Очная форма
10629,4530317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10635,4610317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10639,4660317,False,2,Бюджет,Закончил,Магистратура,Очная форма
10643,4720317,False,2,Бюджет,Закончил,Магистратура,Очная форма
10655,790117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10656,800117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10665,900117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10668,950117,False,2,Бюджет,Отчислен,Магистратура,Очная форма
10671,990117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10672,1000117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10673,1010117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10676,1050117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10677,1060117,False,2,Бюджет,Отчислен,Магистратура,Очная форма
10678,1080117,False,2,Бюджет,Отчислен,Магистратура,Очная форма
10679,1100117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10683,1150117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10686,1180117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10690,1230117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10692,1260117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10693,1270117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10697,1330117,False,2,Бюджет,Отчислен,Магистратура,Очная форма
10755,360117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10758,400117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10759,410117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10760,430117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10763,480117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10767,520117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10769,550117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10773,630117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10780,770117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10785,440317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10787,460317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10789,480317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10792,520317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10793,530317,False,2,Бюджет,Отчислен,Магистратура,Очная форма
10797,580317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10801,640317,False,2,Бюджет,Закончил,Магистратура,Очная форма
10806,690317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10807,700317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10816,80117,False,6,Бюджет,Закончил,Специалитет,Очная форма
10817,120117,False,6,Бюджет,Закончил,Специалитет,Очная форма
10818,130117,False,6,Бюджет,Учащийся,Специалитет,Очная форма
10819,140117,False,6,Бюджет,Учащийся,Специалитет,Очная форма
10820,150117,False,6,Бюджет,Учащийся,Специалитет,Очная форма
10822,250117,False,6,Бюджет,Учащийся,Специалитет,Очная форма
10823,260117,False,6,Бюджет,Учащийся,Специалитет,Очная форма
10824,270117,False,6,Бюджет,Учащийся,Специалитет,Очная форма
10825,310117,False,6,Бюджет,Учащийся,Специалитет,Очная форма
10896,930817,False,2,Бюджет,Учащийся,Магистратура,Очная форма
10897,940817,False,1,Бюджет,Отчислен,Магистратура,Очная форма
10997,620717,False,2,Контракт,Отчислен,Магистратура,Очная форма
10999,930117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11002,2080117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11003,2200117,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11005,2330117,False,2,Бюджет,Отчислен,Магистратура,Очная форма
11011,640217,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11014,110417,False,2,Бюджет,Закончил,Магистратура,Очная форма
11017,270417,False,2,Бюджет,Отчислен,Магистратура,Очная форма
11019,500417,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11023,850217,False,2,Бюджет,Закончил,Магистратура,Очная форма
11031,1630217,False,2,Бюджет,Отчислен,Магистратура,Очная форма
11039,2830217,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11044,1280417,False,2,Бюджет,Отчислен,Магистратура,Очная форма
11045,1340417,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11047,1520417,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11049,1630417,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11050,1670417,False,2,Бюджет,Отчислен,Магистратура,Очная форма
11055,220517,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11056,410517,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11061,1710517,False,2,Бюджет,Отчислен,Магистратура,Очная форма
11077,2680317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11085,2330317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11086,790317,False,6,Бюджет,Учащийся,Специалитет,Очная форма
11087,860317,False,6,Бюджет,Учащийся,Специалитет,Очная форма
11088,1140317,False,6,Бюджет,Учащийся,Специалитет,Очная форма
11091,420317,False,2,Бюджет,Отчислен,Магистратура,Очная форма
11113,1050817,False,5,Бюджет,Отчислен,Бакалавриат,Очно-заочная
11114,1070817,False,1,Бюджет,Отчислен,Магистратура,Очная форма
11193,10217,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11220,50417,False,2,Бюджет,Отчислен,Магистратура,Очная форма
11245,120317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11268,30517,False,2,Бюджет,Закончил,Магистратура,Очная форма
11272,170317,False,4,Контракт,Закончил,Бакалавриат,Очная форма
11273,180317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11277,190317,False,3,Контракт,Отчислен,Бакалавриат,Очная форма
11292,1970517,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11300,4800317,False,3,Контракт,Отчислен,Бакалавриат,Заочная форма
11303,220617,False,2,Бюджет,Закончил,Магистратура,Очная форма
11314,160617,False,2,Бюджет,Закончил,Магистратура,Очная форма
11315,180617,False,2,Бюджет,Закончил,Магистратура,Очная форма
11324,190617,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11326,270317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11328,290317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11329,300317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11330,310317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11332,350317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11337,1410317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11340,1440317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11341,1450317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11344,1480317,False,2,Бюджет,Закончил,Магистратура,Очная форма
11345,1490317,False,2,Бюджет,Закончил,Магистратура,Очная форма
11347,1510317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11349,1530317,False,2,Бюджет,Отчислен,Магистратура,Очная форма
11350,1550317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11351,1560317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11353,1590317,False,2,Бюджет,Отчислен,Магистратура,Очная форма
11357,1640317,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
11360,1680317,False,2,Бюджет,Отчислен,Магистратура,Очная форма
11363,1740317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11366,1770317,False,2,Бюджет,Отчислен,Магистратура,Очная форма
11368,1810317,False,2,Бюджет,Закончил,Магистратура,Очная форма
11369,1820317,False,2,Бюджет,Закончил,Магистратура,Очная форма
11370,1830317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11378,1930317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11381,1960317,False,2,Бюджет,Отчислен,Магистратура,Очная форма
11382,1970317,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
11419,2150817,False,5,Бюджет,Отчислен,Специалитет,Очная форма
11420,2170817,False,1,Бюджет,Отчислен,Магистратура,Очная форма
11456,740817,False,1,Бюджет,Отчислен,Магистратура,Очная форма
11471,530817,False,1,Бюджет,Отчислен,Магистратура,Очная форма
11480,2275422,False,1,Контракт,Отчислен,Магистратура,Заочная форма
11499,1400817,False,2,Бюджет,Закончил,Магистратура,Очная форма
11528,2370817,False,5,Бюджет,Учащийся,Бакалавриат,Очно-заочная
11535,1620317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11543,330317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11546,1750817,False,2,Бюджет,Закончил,Магистратура,Очная форма
11569,1090817,False,6,Бюджет,Учащийся,Специалитет,Очная форма
11618,200817,False,5,Контракт,Отчислен,Бакалавриат,Очно-заочная
11619,210817,False,5,Контракт,Отчислен,Бакалавриат,Очно-заочная
11622,30617,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11630,220417,False,2,Бюджет,Отчислен,Магистратура,Очная форма
11635,1450117,False,1,Бюджет,Отчислен,Магистратура,Очная форма
11665,2190417,True,2,Бюджет,Закончил,Магистратура,Очная форма
11666,540617,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11670,5060317,False,2,Бюджет,Отчислен,Магистратура,Очная форма
11673,2530117,True,6,Бюджет,Учащийся,Специалитет,Очная форма
11679,2210417,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11682,1940717,False,2,Контракт,Закончил,Магистратура,Очная форма
11717,5010317,False,5,Контракт,Отчислен,Бакалавриат,Заочная форма
11721,1880717,False,2,Контракт,Отчислен,Магистратура,Очная форма
11727,2070517,False,2,Контракт,Учащийся,Магистратура,Заочная форма
11730,1930717,False,2,Контракт,Закончил,Магистратура,Очная форма
11738,600617,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11760,2590817,False,5,Контракт,Отчислен,Бакалавриат,Очно-заочная
11769,2800817,False,5,Контракт,Отчислен,Бакалавриат,Очно-заочная
11777,2880817,False,5,Бюджет,Закончил,Бакалавриат,Очно-заочная
11780,190017,False,1,Бюджет,Отчислен,Магистратура,Очная форма
11798,430017,False,5,Контракт,Отчислен,Бакалавриат,Заочная форма
11808,530017,False,3,Контракт,Учащийся,Магистратура,Заочная форма
11832,5130317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11895,1140914,False,5,Бюджет,Отчислен,Бакалавриат,Очно-заочная
11924,9920315,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
12370,8800044,False,1,Бюджет,Отчислен,Магистратура,Очная форма
12399,2400816,False,5,Бюджет,Учащийся,Бакалавриат,Очно-заочная
13929,1102314,False,2,Бюджет,Учащийся,Магистратура,Очная форма
14697,3220515,False,1,Бюджет,Отчислен,Магистратура,Очная форма
14890,720515,False,5,Бюджет,Отчислен,Бакалавриат,Очно-заочная
24865,2330810,False,5,Контракт,Отчислен,Бакалавриат,Заочная форма
317306,30618,True,4,Контракт,Отчислен,Бакалавриат,Очная форма
317315,20418,True,4,Бюджет,Учащийся,Бакалавриат,Очная форма
317322,515622,True,1,Контракт,Отчислен,Магистратура,Очная форма
317323,110118,True,1,Бюджет,Отчислен,Магистратура,Очная форма
317324,290518,False,5,Контракт,Отчислен,Бакалавриат,Заочная форма
317331,1200518,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317339,1990518,False,4,Бюджет,Отчислен,Бакалавриат,Очная форма
317348,990118,False,3,Контракт,Отчислен,Бакалавриат,Заочная форма
317352,1220118,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317355,1400118,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317360,1800118,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317381,960218,False,4,Целевой прием,Закончил,Бакалавриат,Очная форма
317383,1100218,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
317395,2300218,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317399,2600218,False,3,Бюджет,Отчислен,Бакалавриат,Очная форма
317413,3510318,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317415,5200318,False,3,Контракт,Отчислен,Бакалавриат,Очно-заочная
317416,5230318,False,4,Целевой прием,Закончил,Бакалавриат,Очная форма
317438,30318,False,4,Контракт,Закончил,Бакалавриат,Очная форма
317446,90318,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
317457,200318,False,4,Контракт,Отчислен,Бакалавриат,Очно-заочная
317497,440318,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
317500,470318,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
317501,480318,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317509,150718,False,5,Контракт,Отчислен,Бакалавриат,Очно-заочная
317532,380718,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
317553,600718,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
317571,70618,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317588,790718,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
317598,830718,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
317631,1010718,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
317685,1340718,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
317688,1370718,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
317705,870318,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317725,60018,False,5,Контракт,Отчислен,Бакалавриат,Заочная форма
317730,110018,False,5,Контракт,Учащийся,Бакалавриат,Заочная форма
317732,20818,False,5,Контракт,Отчислен,Бакалавриат,Очно-заочная
317733,30818,False,5,Контракт,Отчислен,Бакалавриат,Очно-заочная
317734,40818,False,5,Контракт,Отчислен,Бакалавриат,Очно-заочная
317736,60818,False,5,Бюджет,Отчислен,Бакалавриат,Очно-заочная
317737,70818,False,5,Бюджет,Отчислен,Бакалавриат,Очно-заочная
317738,80818,False,5,Бюджет,Отчислен,Бакалавриат,Очно-заочная
317740,100818,False,5,Контракт,Отчислен,Бакалавриат,Очно-заочная
317741,110818,False,5,Контракт,Отчислен,Бакалавриат,Очно-заочная
317746,2710218,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
317750,4060318,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317759,3600318,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
317767,2550318,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317788,1360118,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
317791,1390118,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317805,1100818,False,4,Бюджет,Отчислен,Бакалавриат,Очно-заочная
317810,890818,False,5,Бюджет,Отчислен,Бакалавриат,Очно-заочная
317812,920818,False,5,Бюджет,Отчислен,Бакалавриат,Очно-заочная
317815,1520118,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317837,1830118,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317839,1860118,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317841,1880118,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317846,1930118,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317855,2080118,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317856,2090118,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
317857,2100118,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317860,2170118,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317887,170118,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317888,180118,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
317903,350118,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317905,380118,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317907,420118,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317925,650118,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317931,710118,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
317935,750118,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317937,770118,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
317947,920118,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317948,930118,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317952,980118,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317957,1070118,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317961,1120118,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317972,2260718,False,2,Бюджет,Учащийся,Бакалавриат,Очная форма
317984,2430718,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317994,210218,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317996,240218,False,1,Бюджет,Отчислен,Магистратура,Очная форма
317997,250218,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318001,290218,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318012,420218,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318017,480218,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318022,550218,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
318028,630218,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318033,700218,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318037,750218,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318051,9990622,False,1,Контракт,Отчислен,Магистратура,Очная форма
318053,970218,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318070,1210218,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318087,7670322,False,1,Контракт,Отчислен,Бакалавриат,Заочная форма
318090,1440218,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318091,1450218,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
318101,1570218,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
318105,1620218,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318115,1750218,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
318116,1760218,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318131,1940218,False,4,Бюджет,Отчислен,Бакалавриат,Очная форма
318134,1980218,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318138,2030218,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318151,2230218,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318158,2340218,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
318160,2370218,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318181,2610218,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
318196,2830218,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
318225,1410418,False,4,Бюджет,Отчислен,Бакалавриат,Очная форма
318227,1440418,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
318233,1500418,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318246,1670418,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318257,1800418,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
318260,1840418,False,1,Бюджет,Академический,Магистратура,Очная форма
318263,1880418,False,4,Бюджет,Отчислен,Бакалавриат,Очная форма
318264,1900418,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318266,1920418,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318274,2030418,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318279,2080418,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318290,190518,False,1,Бюджет,Академический,Магистратура,Очная форма
318291,220518,False,1,Бюджет,Отчислен,Магистратура,Очная форма
318300,260418,False,2,Бюджет,Отчислен,Бакалавриат,Очная форма
318324,560418,False,1,Бюджет,Отчислен,Магистратура,Очная форма
